115,,,,7870,2072,53907,319,21,994,587,25,2333,RB,RB,RB,,,
116,,,,6227,323,155475,183,9,180,182,12,303,RB,RB,RB,,,
117,,,,3206,5587,197535,300,26,727,275,14,435,RB,RB,RB,,,
118,,,,2072,364,116324,343,19,646,448,20,709,RB,RB,RB,,,
119,,,,13654,345,193156,399,24,866,355,25,888,RB,RB,RB,,,
120,,,,72479,1655,132520,396,24,764,327,18,619,RB,RB,RB,,,
121,,,,82727,1201,45298,258,32,840,327,23,674,RB,RB,RB,,,
122,,,,1758,96,193262,242,4,16,-7646,29,141782,RB,RB,RB,,,
123,,,,1104,289,38452,255,23,517,333,25,594,RB,RB,RB,,,
124,,,,3014,368,182831,235,7,70,-9710,8,134717,RB,RB,RB,,,
125,,,,4891,841,20331,210,28,874,119,13,290,RB,RB,RB,,,
126,,,,8703,678,3527,411,21,524,250,15,760,RB,RB,RB,,,
127,,,,3521,2410,107335,459,12,243,407,8,226,RB,RB,RB,,,
128,,,,12750,1574,197658,256,24,674,257,28,849,RB,RB,RB,,,
129,,,,2518,576,191575,295,29,322,462,27,447,RB,RB,RB,,,
130,,,,4537,2662,65191,317,22,762,-9588,21,765,RB,RB,RB,,,
131,,,,8264,1107,77796,278,17,1489,358,11,814,RB,RB,RB,,,
132,,,,3199,213,45063,274,25,627,243,22,602,RB,RB,RB,,,
133,,,,3503,195,2599,219,17,327,276,8,344,RB,RB,RB,,,
134,,,,2272,100,93786,71,11,171,68,11,165,RB,RB,RB,,,
135,,,,1524,6432,38137,301,15,363,225,11,251,RB,RB,RB,,,
136,,,,8101,7482,260003,214,16,341,248,16,439,RB,RB,RB,,,
137,,,,37280,3602,211193,373,27,862,410,31,1099,RB,RB,RB,,,
138,,,,1158,1581,243361,284,21,545,285,19,507,RB,RB,RB,,,
139,,,,3039,2881,30920,154,40,283,210,41,169,RB,RB,RB,,,
140,,,,3572,1241,95750,367,32,671,451,33,6299,RB,RB,RB,,,
141,,,,1618,5036,18315,118,29,258,151,23,317,RB,RB,RB,,,
142,,,,34250,557,33213,62,9,541,0,9,639,RB,RB,RB,,,
143,,,,2372,1176,156335,104,36,1067,143,24,709,RB,RB,RB,,,
144,,,,274,1230,14270,-9622,23,353,368,10,313,RB,RB,RB,,,
145,,,,4417,1929,805,310,15,174,253,10,178,RB,RB,RB,,,
146,,,,6477,1706,26467,184,13,324,246,11,310,RB,RB,RB,,,
147,,,,9680,1378,195225,955,15,604,1234,21,774,RB,RB,RB,,,
148,,,,36227,306,43748,448,22,726,425,16,711,RB,RB,RB,,,
149,,,,6657,7359,130912,229,23,187,262,8,265,RB,RB,RB,,,
150,,,,1971,130,145343,252,12,462,412,12,231,RB,RB,RB,,,
151,,,,8439,1524,295980,456,14,460,520,12,362,RB,RB,RB,,,
152,,,,17094,6546,239338,440,21,1092,415,33,1418,RB,RB,RB,,,
153,,,,36877,6037,65190,429,28,718,383,26,838,RB,RB,RB,,,
154,,,,2706,6549,139215,428,34,403,430,37,416,RB,RB,RB,,,
155,,,,9900,2090,387334,275,30,569,305,23,543,RB,RB,RB,,,
156,,,,6171,281,146662,265,15,488,346,20,678,RB,RB,RB,,,
157,,,,4782,222,198064,284,12,281,-9617,2,297,RB,RB,RB,,,
158,,,,17954,8238,406079,178,17,552,214,22,430,RB,RB,RB,,,
159,,,,23873,198,3118,270,21,458,387,26,611,RB,RB,RB,,,
160,,,,22649,4619,1798,315,16,541,354,17,191,RB,RB,RB,,,
161,,,,28732,2316,945,208,11,93,297,16,491,RB,RB,RB,,,
162,,,,9289,7643,43371,261,15,2379,280,13,782,RB,RB,RB,,,
163,,,,7488,4460,1777,494,75,122,410,66,230,RB,RB,RB,,,
164,,,,8916,2834,225188,531,53,767,539,42,1034,RB,RB,RB,,,
165,,,,23761,7705,1379,274,7,132,489,8,88,RB,RB,RB,,,
166,,,,10375,2316,2117,173,14,257,166,14,370,RB,RB,RB,,,
167,,,,1661,2528,4655,367,29,743,517,26,860,RB,RB,RB,,,
168,,,,8381,4086,35660,716,29,1319,605,15,482,RB,RB,RB,,,
169,,,,14312,9751,126930,317,15,142,262,4,181,RB,RB,RB,,,
170,,,,16069,28,472,156,21,97,202,23,67,RB,RB,RB,,,
171,,,,18516,2533,122644,211,28,271,344,25,626,RB,RB,RB,,,
172,,,,9272,5157,176810,257,24,620,235,26,690,RB,RB,RB,,,
173,,,,4218,2622,135066,421,15,496,292,16,829,RB,RB,RB,,,
174,,,,7431,1375,153105,266,15,432,283,15,488,RB,RB,RB,IF DOG IN YARD-KNOCK ON DOOR TO HAVE CUST PUT DOG IN,,
175,,,,9486,9210,173970,170,49,988,166,56,1217,RB,RB,RB,,,
176,,,,1218,251,96496,335,35,1022,365,26,613,RB,RB,RB,,,
177,,,,5917,2089,161031,229,33,0,287,39,537,RB,RB,RB,,,
178,,,,5609,623,186987,411,13,430,325,14,521,RB,RB,RB,,,
179,,,,1135,1692,23742,158,24,507,165,22,627,RB,RB,RB,,,
180,,,,5984,4155,145858,188,33,280,382,27,348,RB,RB,RB,,,
181,,,,18112,2431,326920,212,26,746,182,22,768,RB,RB,RB,,,
182,,,,1487,8715,38181,313,22,621,261,8,294,RB,RB,RB,,,
183,,,,35066,1538,48367,384,17,795,410,17,803,RB,RB,RB,,,
184,,,,7477,1866,27403,145,43,471,166,37,505,RB,RB,RB,,,
185,,,,2004,316,245774,145,6,71,158,7,127,RB,RB,RB,,,
186,,,,535,1273,118492,223,15,436,273,20,506,RB,RB,RB,,,
187,,,,1088,2009,33537,247,32,708,200,32,696,RB,RB,RB,,,
188,,,,66408,2555,62807,327,31,1046,360,29,1212,RB,RB,RB,,,
189,,,,8366,5945,25869,444,22,597,-9351,22,836,RB,RB,RB,,,
190,,,,78656,1104,59948,422,23,717,606,25,821,RB,RB,RB,,,
191,,,,16403,4432,6749,402,55,1967,380,43,1412,RB,RB,RB,,,
192,,,,3532,1933,46981,185,18,528,217,26,610,RB,RB,RB,,,
193,,,,4082,98,36767,512,7,479,449,3,435,RB,RB,RB,,,
194,,,,2090,4348,330107,314,20,586,329,17,458,RB,RB,RB,,,
195,,,,7145,6669,197322,412,15,387,459,18,465,RB,RB,RB,,,
196,,,,1319,4412,50971,675,34,1231,608,22,1175,RB,RB,RB,,,
197,,,,189,1878,61774,-9679,11,641,532,13,704,RB,RB,RB,,,
198,,,,7654,4090,22103,205,15,281,247,9,359,RB,RB,RB,,,
199,,,,26118,1265,231325,467,33,768,519,18,441,RB,RB,RB,,,
200,,,,4561,1367,36573,367,16,529,515,12,486,RB,RB,RB,,,
201,,,,7741,935,232291,218,5,278,301,17,441,RB,RB,RB,,,
202,,,,10851,1923,52483,349,26,605,405,28,771,RB,RB,RB,,,
203,,,,9065,248,95994,229,16,886,202,10,266,RB,RB,RB,,,
204,,,,8119,1745,19818,303,25,304,382,19,279,RB,RB,RB,,,
205,,,,8986,650,4734,126,5,15,185,7,79,RB,RB,RB,,,
206,,,,6613,4353,54698,292,0,1015,269,25,1567,RB,RB,RB,,,
207,,,,6303,2544,21872,244,13,360,359,17,420,RB,RB,RB,,,
208,,,,4728,9361,223233,268,38,894,340,35,1223,RB,RB,RB,,,
209,,,,3323,2311,356601,272,20,555,353,21,628,RB,RB,RB,,,
210,,,,1907,5805,51258,310,32,882,305,35,841,RB,RB,RB,,,
211,,,,490,1022,200735,-9398,14,1346,602,14,1616,RB,RB,RB,,,
212,,,,3128,4449,40162,343,15,216,39,0,4,RB,RB,RB,,,
213,,,,6429,187,268780,790,28,841,808,31,801,RB,RB,RB,,,
214,,,,4880,986,182174,286,14,449,390,16,408,RB,RB,RB,,,
215,,,,5063,2689,110610,278,21,550,313,20,585,RB,RB,RB,,,
216,,,,84944,960,166051,398,13,470,371,13,469,RB,RB,RB,,,
217,,,,4045,1722,7745,352,31,897,446,31,945,RB,RB,RB,,,
218,,,,9664,2363,136866,212,13,336,295,10,394,RB,RB,RB,,,
219,,,,991,1301,25661,122,20,332,211,17,350,RB,RB,RB,,,
220,,,,9012,385,186710,151,24,558,224,21,633,RB,RB,RB,,,
221,,,,581,8595,104195,108,2,0,160,19,92,RB,RB,RB,,,
222,,,,7843,6691,87289,590,30,618,-9203,22,654,RB,RB,LF,,,
223,,,,2754,1850,144498,462,14,963,636,14,1393,RB,RB,RB,,,
224,,,,8312,744,79874,151,9,146,162,9,201,RB,RB,RB,,,
225,,,,9173,1849,148826,453,12,348,603,35,1532,RB,RB,RB,,,
226,,,,9517,2794,25369,185,26,543,121,19,354,RB,RB,RB,,,
227,,,,102,1501,46297,-9690,29,749,304,24,926,RB,RB,RB,,,
228,,,,6039,3,149,427,-6729,-92023,405,34,639,RB,RB,RB,,,
229,,,,9122,395,200471,357,-3717,534,426,13,514,RB,RB,RB,,,
230,,,,3575,2600,141536,321,47,753,-9752,39,617,RB,RB,RB,,,
231,,,,1956,3,119,308,-3587,-235182,397,20,1092,RB,RB,RB,,,
232,,,,6953,4481,53,234,-1773,-61591,261,8,279,RB,RB,RB,,,
233,,,,7192,3,87,147,-1904,-53336,159,21,538,RB,BR,RB,,,
234,,,,736,3,173,472,-7861,-263416,399,11,535,RB,RB,RB,,,
235,,,,4405,2548,23,384,12,-75972,303,14,234,RB,RB,RB,,,
236,,,,3876,3118,48722,269,-1060,-114647,322,23,805,RB,RB,RB,,,
237,,,,6426,5477,219559,507,43,1093,579,40,923,RB,RB,RB,,,
238,,,,4148,583,135675,256,12,329,-9694,10,311,RB,RB,RB,,,
239,,,,6064,3532,290903,349,26,714,353,21,756,RB,RB,RB,,,
240,,,,3788,4043,382253,542,28,1231,528,19,1321,RB,RB,RB,,,
241,,,,1276,2131,282222,321,22,984,384,21,1168,RB,RB,RB,,,
242,,,,5904,826,264441,168,7,97,241,7,354,RB,RB,RB,,,
243,,,,9386,1396,207161,373,15,480,425,13,490,RB,RB,RB,,,
244,,,,4236,623,106934,351,25,260,-9581,20,534,RB,RB,RB,,,
245,,,,9251,1211,102555,232,24,380,161,11,274,RB,RB,RB,,,
246,,,,1145,5854,5478,520,30,647,493,26,567,RB,RB,RB,,,
247,,,,9331,1597,284509,205,26,758,241,20,725,RB,RB,RB,,,
248,,,,6052,3373,205068,168,-2912,8206,159,27,377,RB,RB,RB,,,
249,,,,1226,4,127,206,-9985,-9695,274,19,364,RB,RB,RB,,,
250,,,,4094,2358,324525,432,37,989,318,38,995,RB,RB,RB,,,
251,,,,1832,2842,224201,174,23,519,245,25,783,RB,RB,RB,,,
252,,,,6308,2041,155148,286,35,1111,299,31,862,RB,RB,RB,,,
253,,,,6983,1659,233802,448,39,799,612,30,1883,RB,RB,RB,,,
254,,,,7346,2857,22230,422,19,337,421,16,424,RB,RB,RB,,,
255,,,,5175,5703,41966,358,30,821,-9653,29,912,RB,RB,RB,,,
256,,,,968,1324,24431,355,21,623,250,10,265,RB,RB,RB,,,
257,,,,2918,1390,43672,307,12,1337,280,13,929,RB,RB,RB,,,
258,,,,1078,2892,50587,336,35,1058,336,30,1231,RB,RB,RB,,,
259,,,,2134,1243,475403,568,15,816,515,10,450,RB,RB,RB,,,
260,,,,5759,3522,380731,347,15,669,372,18,740,RB,RB,RB,,,
261,,,,8418,9412,179262,126,25,374,229,26,384,RB,RB,RB,,,
262,,,,9387,1198,81693,195,12,845,247,10,356,RB,RB,RB,,,
263,,,,8333,1768,195756,902,27,1131,840,22,988,RB,RB,RB,,,
264,,,,1276,1706,230418,556,32,854,626,27,719,RB,RB,RB,,,
265,,,,9896,299,183030,146,19,280,119,4,348,RB,RB,RB,,,
266,,,,6828,119,189128,74,3,69,80,3,82,RB,RB,RB,,,
267,,,,2161,3613,4393,326,28,541,466,24,545,RB,RB,RB,,,
268,,,,3322,208,177487,264,15,403,235,13,324,RB,RB,RB,,,
269,,,,8039,2702,276882,328,7,1104,357,7,464,RB,RB,RB,,,
270,,,,9755,1256,146987,280,7,176,284,7,172,RB,RB,RB,,,
271,,,,9836,2257,19937,173,26,318,179,25,283,RB,RB,RB,,,
272,,,,1068,1284,24172,225,17,388,250,32,740,RB,RB,RB,,,
273,,,,196,3799,20793,-9728,50,484,346,41,372,RB,RB,RB,,,
274,,,,1824,8447,135834,313,27,1191,393,25,1540,RB,RB,RB,,,
275,,,,9209,2678,25542,307,25,656,284,20,675,RB,RB,RB,,,
276,,,,2409,2664,4425,333,69,519,363,65,431,RB,RB,RB,,,
277,,,,9714,3590,248816,322,26,765,384,33,1107,RB,RB,RB,,,
278,,,,1809,2368,145151,353,27,561,310,22,558,RB,RB,RB,,,
279,,,,2338,7937,36427,363,26,495,453,28,513,RB,RB,RB,,,
280,,,,2068,2546,2705,43,2158,0,20,0,2,RB,RB,RB,,,
281,,,,5377,3583,111528,482,32,345,830,48,204,RB,RB,RB,,,
282,,,,7316,9872,31309,282,22,594,263,24,580,RB,RB,RB,,,
283,,,,266,4741,218636,-9690,854,70060,410,20,536,RB,RB,RB,,,
284,,,,8115,2151,2852,109,10,199,398,11,166,RB,RB,RB,,,
285,,,,5792,4747,81,115,15,-102930,143,2,284,RB,RB,RB,,,
286,,,,1372,5935,204025,200,34,842,197,43,786,RB,RB,RB,,,
287,,,,3753,1837,274288,242,25,378,233,24,384,RB,RB,RB,,,
288,,,,2969,4857,150758,462,6,265,387,5,277,RB,RB,RB,,,
289,,,,9752,7915,116894,393,9,224,457,9,299,RB,RB,RB,,,
290,,,,9956,1644,194700,380,11,495,367,9,533,RB,RB,RB,,,
291,,,,6346,156,201950,573,-4750,37697,440,22,1202,RB,RB,RB,,,
292,,,,3618,1712,204532,516,33,810,474,30,750,RB,RB,RB,,,
293,,,,8935,8898,142756,356,40,537,428,27,619,RB,RB,RB,,,
294,,,,9191,5464,196641,359,23,803,403,23,744,RB,RB,RB,,,
295,,,,8188,1385,203361,242,28,400,142,26,387,RB,RB,RB,,,
296,,,,2011,1135,51203,198,15,315,212,16,407,RB,RB,RB,,,
297,,,,3481,882,98439,231,16,313,200,17,332,RB,RB,RB,,,
298,,,,9652,1247,437584,130,18,610,245,18,645,RB,RB,RB,,,
299,,,,7688,9945,268834,684,21,817,730,18,676,RB,RB,RB,,,
300,,,,6722,23,453,216,-9972,-9451,73,31,51,RB,RB,RB,,,
301,,,,9253,16,268,168,-9982,-9696,141,15,257,RB,RB,RB,,,
302,,,,9801,9033,211222,467,16,576,592,31,707,RB,RB,RB,,,
303,,,,2525,1039,175032,180,12,201,141,17,72,RB,RB,RB,,,
304,,,,3488,5867,154135,446,12,140,207,17,132,RB,RB,RB,,,
305,,,,8335,14,573,342,-9983,-9309,314,23,632,RB,RB,RB,,,
306,,,,1157,3450,170324,325,47,604,330,42,672,RB,RB,RB,,,
307,,,,3210,762,95134,30,4,0,49,3,18,RB,RB,RB,,,
308,,,,9660,456,90983,271,7,254,267,7,202,RB,RB,RB,,,
309,,,,3978,1685,102410,647,23,611,589,19,734,RB,RB,RB,,,
310,,,,4226,1707,167452,191,16,585,294,11,675,RB,RB,RB,,,
311,,,,203,2546,71603,-9648,11,434,358,10,448,RB,RB,RB,,,
312,,,,3409,3263,12581,97,23,284,103,20,304,RB,RB,RB,,,
313,,,,2316,4937,16359,423,27,632,62,5,69,RB,RB,RB,,,
314,,,,4050,1219,157793,424,28,1083,333,16,724,RB,RB,RB,,,
315,,,,4632,955,209810,168,11,409,178,12,249,RB,RB,RB,,,
316,,,,7575,1805,218005,246,36,604,278,27,552,RB,RB,RB,,,
317,,,,2592,2128,270778,458,25,1006,438,24,1019,RB,RB,RB,,,
318,,,,3200,21,683,177,21,400,192,13,484,RB,RB,RB,,,
319,,,,5170,1767,181506,184,6,0,262,31,200,RB,RB,RB,,,
320,,,,4264,8543,48007,543,26,787,621,21,774,RB,RB,RB,,,
321,,,,8995,1646,181115,253,23,687,234,22,801,RB,RB,RB,,,
322,,,,16422,3543,260069,234,25,613,244,13,730,RB,RB,RB,,,
323,,,,2622,2562,127069,366,29,388,453,47,623,RB,RB,RB,,,
324,,,,8123,1548,245910,407,20,589,382,16,441,RB,RB,RB,,,
325,,,,2505,1106,185410,249,17,566,271,16,704,RB,RB,RB,,,
326,,,,2695,4936,164996,306,30,1174,342,33,1074,RB,RB,RB,,,
327,,,,5124,7430,68157,288,42,825,275,40,721,RB,RB,RB,,,
328,,,,7961,709,97818,82,8,172,87,7,339,RB,RB,RB,,,
329,,,,3728,2530,43559,729,18,497,907,16,522,RB,RB,RB,,,
330,,,,1211,1730,14120,365,26,433,816,37,911,RB,RB,RB,,,
331,,,,8250,1861,17361,286,33,400,254,30,392,RB,RB,RB,,,
332,,,,1557,5477,11969,300,14,257,170,23,212,RB,RB,RB,,,
333,,,,6520,1247,30103,258,25,431,401,28,624,RB,RB,RB,,,
334,,,,7148,3901,111023,229,16,491,280,16,577,ERRB,ERRB,ERRB,,,
335,,,,2518,5489,147933,292,47,611,244,35,574,ERRB,ERRB,ERRB,,,
336,,,,9880,3178,169723,334,12,218,292,21,528,RB,RB,RB,,,
337,,,,9105,759,21105,431,23,648,301,26,774,RB,RB,RB,,,
338,,,,8228,354,103985,208,26,210,339,18,414,RB,RB,RB,,,
339,,,,612,2028,300478,381,27,1154,339,22,521,RB,RB,RB,,,
340,,,,2946,123,63825,437,23,312,123,0,61,RB,RB,RB,,,
341,,,,4571,5458,152022,341,23,507,-9641,27,497,RB,RB,RB,,,
342,,,,7904,347,42463,411,16,439,370,16,627,XRB,XRB,XRB,,,
343,,,,8670,470,103808,247,16,619,227,18,888,ERRB,ERRB,ERRB,,,
344,,,,933,4947,50802,196,23,681,-9904,0,3,DXXRB,DXXRB,DXXRB,,,
345,,,,6872,7299,283825,398,28,645,515,29,719,ERRB,ERRB,ERRB,,,
346,,,,7050,9778,282783,375,35,1192,413,25,1168,ERRB,ERRB,ERRB,,,
347,,,,2130,1949,135268,429,23,672,522,15,494,RB,RB,RB,,,
348,,,,964,4682,82852,464,25,701,276,20,262,RB,RB,RB,,,
349,,,,8986,1247,204418,213,28,383,162,13,330,RB,RB,RB,,,
350,,,,8712,290,153510,458,5,209,359,4,232,RB,RB,RB,,,
351,,,,437,6708,86941,380,33,314,382,24,359,XERRB,XERRB,XERRB,,,
352,,,,4709,1834,110544,147,9,152,161,7,113,ERRB,ERRB,ERRB,,,
353,,,,3402,3171,117407,345,28,906,324,27,1052,ERRB,ERRB,ERRB,,,
354,,,,1952,1244,207636,288,17,477,304,11,523,ERRB,ERRB,ERRB,,,
355,,,,6457,3380,319976,385,14,422,371,9,263,RB,RB,RB,,,
356,,,,736,4113,224286,456,21,686,431,32,1038,RB,RB,RB,,,
357,,,,2492,8623,796,239,0,453,-9696,16,400,ERRB,ERRB,ERRB,,,
358,,,,953,1759,2585,0,0,55,100,2,311,RB,RB,RB,,,
359,,,,8342,9,265,439,-9980,-9543,422,25,879,DXRB,DXRB,DXRB,,,
360,,,,6921,1722,229141,405,18,526,476,15,519,XERRB,XERRB,ERRB,,,
361,,,,9572,5704,267480,438,22,801,390,14,594,ERRB,ERRB,ERRB,,,
362,,,,4318,2745,153794,238,15,327,293,14,445,ERRB,ERRB,ERRB,,,
363,,,,7871,1246,201561,1288,21,373,-8541,24,3232,RB,RB,RB,,,
364,,,,2861,1826,172211,567,13,75,558,13,141,RB,RB,RB,,,
365,,,,3568,957,204268,997,29,1066,989,23,856,ERRB,ERRB,ERRB,,,
366,,,,5252,565,19472,273,16,461,297,17,642,RB,RB,RB,,,
367,,,,6984,6694,229809,481,19,881,448,18,629,RB,RB,RB,,,
368,,,,18766,1050,35769,1119,19,819,1005,20,913,ERRB,ERRB,ERRB,,,
369,,,,2329,290,267741,804,22,592,548,14,396,ERRB,ERRB,ERRB,,,
370,,,,71158,1470,20770,201,23,522,592,16,464,RB,RB,RB,,,
371,,,,45562,2319,13238,176,40,320,143,33,310,RB,RB,RB,,,
372,,,,15513,6364,108921,259,17,607,312,19,2511,RB,RB,RB,,,
373,,,,429,6074,29810,385,24,626,383,17,582,RB,RB,RB,,,
