147,6/1/2016,6,/T,TRASH,,15.21,,15.21
148,6/1/2016,4,/R,RENT,,745.20,,745.20
148,6/1/2016,5,/S,SEWER,,14.35,,14.35
148,6/1/2016,6,/T,TRASH,,15.21,,15.21
149,6/1/2016,4,/R,RENT,,748.10,,748.10
149,6/1/2016,5,/S,SEWER,,14.35,,14.35
149,6/1/2016,6,/T,TRASH,,15.21,,15.21
15,6/1/2016,4,/R,RENT,,748.10,,748.10
15,6/1/2016,5,/S,SEWER,,14.35,,14.35
15,6/1/2016,6,/T,TRASH,,15.21,,15.21
150,6/1/2016,4,/R,RENT,,745.20,,745.20
150,6/1/2016,5,/S,SEWER,,14.35,,14.35
150,6/1/2016,6,/T,TRASH,,15.21,,15.21
152,6/1/2016,4,/R,RENT,,760.20,,760.20
152,6/1/2016,5,/S,SEWER,,14.35,,14.35
152,6/1/2016,6,/T,TRASH,,15.21,,15.21
153,6/1/2016,4,/R,RENT,,745.29,,745.29
153,6/1/2016,5,/S,SEWER,,14.35,,14.35
153,6/1/2016,6,/T,TRASH,,15.21,,15.21
154,6/1/2016,4,/R,RENT,,760.20,,760.20
154,6/1/2016,5,/S,SEWER,,14.35,,14.35
154,6/1/2016,6,/T,TRASH,,15.21,,15.21
155,6/1/2016,4,/R,RENT,,760.20,,760.20
155,6/1/2016,5,/S,SEWER,,14.35,,14.35
155,6/1/2016,6,/T,TRASH,,15.21,,15.21
156,6/1/2016,4,/R,RENT,,760.20,,760.20
156,6/1/2016,5,/S,SEWER,,14.35,,14.35
156,6/1/2016,6,/T,TRASH,,15.21,,15.21
157,6/1/2016,4,/R,RENT,,748.10,,748.10
157,6/1/2016,5,/S,SEWER,,14.35,,14.35
157,6/1/2016,6,/T,TRASH,,15.21,,15.21
158,6/1/2016,4,/R,RENT,,745.29,,745.29
158,6/1/2016,5,/S,SEWER,,14.35,,14.35
158,6/1/2016,6,/T,TRASH,,15.21,,15.21
159,6/1/2016,4,/R,RENT,,748.10,,748.10
159,6/1/2016,5,/S,SEWER,,14.35,,14.35
159,6/1/2016,6,/T,TRASH,,15.21,,15.21
16,6/1/2016,4,/R,RENT,,748.10,,748.10
16,6/1/2016,5,/S,SEWER,,14.35,,14.35
16,6/1/2016,6,/T,TRASH,,15.21,,15.21
160,6/1/2016,4,/R,RENT,,748.10,,748.10
160,6/1/2016,5,/S,SEWER,,14.35,,14.35
160,6/1/2016,6,/T,TRASH,,15.21,,15.21
161,6/1/2016,4,/R,RENT,,748.10,,748.10
161,6/1/2016,5,/S,SEWER,,14.35,,14.35
161,6/1/2016,6,/T,TRASH,,15.21,,15.21
162,6/1/2016,4,/R,RENT,,760.20,,760.20
162,6/1/2016,5,/S,SEWER,,14.35,,14.35
162,6/1/2016,6,/T,TRASH,,15.21,,15.21
163,6/1/2016,4,/R,RENT,,745.20,,745.20
163,6/1/2016,5,/S,SEWER,,14.35,,14.35
163,6/1/2016,6,/T,TRASH,,15.21,,15.21
164,6/1/2016,4,/R,RENT,,748.10,,748.10
164,6/1/2016,5,/S,SEWER,,14.35,,14.35
164,6/1/2016,6,/T,TRASH,,15.21,,15.21
165,6/1/2016,4,/R,RENT,,607.98,,607.98
165,6/1/2016,5,/S,SEWER,,14.35,,14.35
165,6/1/2016,6,/T,TRASH,,15.21,,15.21
166,6/1/2016,4,/R,RENT,,745.20,,745.20
166,6/1/2016,5,/S,SEWER,,14.35,,14.35
166,6/1/2016,6,/T,TRASH,,15.21,,15.21
167,6/1/2016,4,/R,RENT,,749.85,,749.85
167,6/1/2016,5,/S,SEWER,,14.35,,14.35
167,6/1/2016,6,/T,TRASH,,15.21,,15.21
168,6/1/2016,4,/R,RENT,,748.10,,748.10
168,6/1/2016,5,/S,SEWER,,14.35,,14.35
168,6/1/2016,6,/T,TRASH,,15.21,,15.21
169,6/1/2016,4,/R,RENT,,749.85,,749.85
169,6/1/2016,5,/S,SEWER,,14.35,,14.35
169,6/1/2016,6,/T,TRASH,,15.21,,15.21
17,6/1/2016,4,/R,RENT,,748.10,,748.10
17,6/1/2016,5,/S,SEWER,,14.35,,14.35
17,6/1/2016,6,/T,TRASH,,15.21,,15.21
170,6/1/2016,4,/R,RENT,,748.10,,748.10
170,6/1/2016,5,/S,SEWER,,14.35,,14.35
170,6/1/2016,6,/T,TRASH,,15.21,,15.21
171,6/1/2016,4,/R,RENT,,749.85,,749.85
171,6/1/2016,5,/S,SEWER,,14.35,,14.35
171,6/1/2016,6,/T,TRASH,,15.21,,15.21
172,6/1/2016,4,/R,RENT,,760.20,,760.20
172,6/1/2016,5,/S,SEWER,,14.35,,14.35
172,6/1/2016,6,/T,TRASH,,15.21,,15.21
173,6/1/2016,4,/R,RENT,,748.10,,748.10
173,6/1/2016,5,/S,SEWER,,14.35,,14.35
173,6/1/2016,6,/T,TRASH,,15.21,,15.21
174,6/1/2016,4,/R,RENT,,735.37,,735.37
174,6/1/2016,5,/S,SEWER,,14.35,,14.35
174,6/1/2016,6,/T,TRASH,,15.21,,15.21
175,6/1/2016,4,/R,RENT,,662.46,,662.46
175,6/1/2016,5,/S,SEWER,,14.35,,14.35
175,6/1/2016,6,/T,TRASH,,15.21,,15.21
176,6/1/2016,4,/R,RENT,,748.10,,748.10
176,6/1/2016,5,/S,SEWER,,14.35,,14.35
176,6/1/2016,6,/T,TRASH,,15.21,,15.21
177,6/1/2016,4,/R,RENT,,749.85,,749.85
177,6/1/2016,5,/S,SEWER,,14.35,,14.35
177,6/1/2016,6,/T,TRASH,,15.21,,15.21
178,6/1/2016,4,/R,RENT,,760.20,,760.20
178,6/1/2016,5,/S,SEWER,,14.35,,14.35
178,6/1/2016,6,/T,TRASH,,15.21,,15.21
179,6/1/2016,4,/R,RENT,,748.10,,748.10
179,6/1/2016,5,/S,SEWER,,14.35,,14.35
179,6/1/2016,6,/T,TRASH,,15.21,,15.21
18,6/1/2016,4,/R,RENT,,748.10,,748.10
18,6/1/2016,5,/S,SEWER,,14.35,,14.35
18,6/1/2016,6,/T,TRASH,,15.21,,15.21
180,6/1/2016,4,/R,RENT,,760.20,,760.20
